Date,Time,Category,Name,Notes,Expense,Income,Flag,Year,YearMonth,YearWeek,Weekday,Hour,CalendarMonth,CalendarWeek,CalendarWeekday,Transaction
2018-03-27,00:00:00.0,Gifts,,,,,Income,2018,March 2018,Week 13 2018,Tuesday,0,March,Week 13,Tuesday13,0.0
2018-03-27,00:00:00.0,Other,,,,,Income,2018,March 2018,Week 13 2018,Tuesday,0,March,Week 13,Tuesday13,0.0
2018-03-27,01:02:00.0,Food,,,602.22,,Expense,2018,March 2018,Week 13 2018,Tuesday,1,March,Week 13,Tuesday13,602.22
2018-03-28,00:00:00.0,Coffee,,,,,Expense,2018,March 2018,Week 13 2018,Wednesday,0,March,Week 13,Wednesday13,0.0
2018-03-28,00:00:00.0,Food,,,,,Expense,2018,March 2018,Week 13 2018,Wednesday,0,March,Week 13,Wednesday13,0.0
2018-03-28,00:00:00.0,Public Transport,,,,,Expense,2018,March 2018,Week 13 2018,Wednesday,0,March,Week 13,Wednesday13,0.0
2018-03-28,00:00:00.0,Rent,,,,,Expense,2018,March 2018,Week 13 2018,Wednesday,0,March,Week 13,Wednesday13,0.0
2018-03-28,00:00:00.0,Utilities,,,,,Expense,2018,March 2018,Week 13 2018,Wednesday,0,March,Week 13,Wednesday13,0.0
2018-03-28,00:00:00.0,Clothing,,,,,Expense,2018,March 2018,Week 13 2018,Wednesday,0,March,Week 13,Wednesday13,0.0
2018-03-28,00:00:00.0,Holiday,,,,,Expense,2018,March 2018,Week 13 2018,Wednesday,0,March,Week 13,Wednesday13,0.0
2018-03-28,00:00:00.0,Technology,,,,,Expense,2018,March 2018,Week 13 2018,Wednesday,0,March,Week 13,Wednesday13,0.0
2018-03-28,00:00:00.0,Salary,,,,,Income,2018,March 2018,Week 13 2018,Wednesday,0,March,Week 13,Wednesday13,0.0
2018-03-28,00:00:00.0,Dividends,,,,,Income,2018,March 2018,Week 13 2018,Wednesday,0,March,Week 13,Wednesday13,0.0
2018-03-28,00:00:00.0,Gifts,,,,,Income,2018,March 2018,Week 13 2018,Wednesday,0,March,Week 13,Wednesday13,0.0
2018-03-28,00:00:00.0,Other,,,,,Income,2018,March 2018,Week 13 2018,Wednesday,0,March,Week 13,Wednesday13,0.0
2018-03-29,00:00:00.0,Coffee,,,,,Expense,2018,March 2018,Week 13 2018,Thursday,0,March,Week 13,Thursday13,0.0
2018-03-29,00:00:00.0,Food,,,,,Expense,2018,March 2018,Week 13 2018,Thursday,0,March,Week 13,Thursday13,0.0
2018-03-29,00:00:00.0,Public Transport,,,,,Expense,2018,March 2018,Week 13 2018,Thursday,0,March,Week 13,Thursday13,0.0
2018-03-29,00:00:00.0,Rent,,,,,Expense,2018,March 2018,Week 13 2018,Thursday,0,March,Week 13,Thursday13,0.0
2018-03-29,00:00:00.0,Utilities,,,,,Expense,2018,March 2018,Week 13 2018,Thursday,0,March,Week 13,Thursday13,0.0
2018-03-29,00:00:00.0,Clothing,,,,,Expense,2018,March 2018,Week 13 2018,Thursday,0,March,Week 13,Thursday13,0.0
2018-03-29,00:00:00.0,Holiday,,,,,Expense,2018,March 2018,Week 13 2018,Thursday,0,March,Week 13,Thursday13,0.0
2018-03-29,00:00:00.0,Technology,,,,,Expense,2018,March 2018,Week 13 2018,Thursday,0,March,Week 13,Thursday13,0.0
2018-03-29,00:00:00.0,Salary,,,,,Income,2018,March 2018,Week 13 2018,Thursday,0,March,Week 13,Thursday13,0.0
2018-03-29,00:00:00.0,Dividends,,,,,Income,2018,March 2018,Week 13 2018,Thursday,0,March,Week 13,Thursday13,0.0
2018-03-29,00:00:00.0,Gifts,,,,,Income,2018,March 2018,Week 13 2018,Thursday,0,March,Week 13,Thursday13,0.0
2018-03-29,00:00:00.0,Other,,,,,Income,2018,March 2018,Week 13 2018,Thursday,0,March,Week 13,Thursday13,0.0
2018-03-30,00:00:00.0,Coffee,,,,,Expense,2018,March 2018,Week 13 2018,Friday,0,March,Week 13,Friday13,0.0
2018-03-30,00:00:00.0,Food,,,,,Expense,2018,March 2018,Week 13 2018,Friday,0,March,Week 13,Friday13,0.0
2018-03-30,00:00:00.0,Public Transport,,,,,Expense,2018,March 2018,Week 13 2018,Friday,0,March,Week 13,Friday13,0.0
2018-03-30,00:00:00.0,Clothing,,,,,Expense,2018,March 2018,Week 13 2018,Friday,0,March,Week 13,Friday13,0.0
2018-03-30,00:00:00.0,Holiday,,,,,Expense,2018,March 2018,Week 13 2018,Friday,0,March,Week 13,Friday13,0.0
2018-03-30,00:00:00.0,Technology,,,,,Expense,2018,March 2018,Week 13 2018,Friday,0,March,Week 13,Friday13,0.0
2018-03-30,00:00:00.0,Dividends,,,,,Income,2018,March 2018,Week 13 2018,Friday,0,March,Week 13,Friday13,0.0
2018-03-30,00:00:00.0,Gifts,,,,,Income,2018,March 2018,Week 13 2018,Friday,0,March,Week 13,Friday13,0.0
2018-03-30,00:00:00.0,Other,,,,,Income,2018,March 2018,Week 13 2018,Friday,0,March,Week 13,Friday13,0.0
2018-03-30,12:00:00.0,Rent,,,1900.0,,Expense,2018,March 2018,Week 13 2018,Friday,12,March,Week 13,Friday13,1900.0
2018-03-30,12:00:00.0,Utilities,,,560.09,,Expense,2018,March 2018,Week 13 2018,Friday,12,March,Week 13,Friday13,560.09
2018-03-30,12:00:00.0,Salary,,,,2000.0,Income,2018,March 2018,Week 13 2018,Friday,12,March,Week 13,Friday13,2000.0
2018-03-31,00:00:00.0,Coffee,,,,,Expense,2018,March 2018,Week 13 2018,Saturday,0,March,Week 13,Saturday13,0.0
2018-03-31,00:00:00.0,Food,,,,,Expense,2018,March 2018,Week 13 2018,Saturday,0,March,Week 13,Saturday13,0.0
2018-03-31,00:00:00.0,Public Transport,,,,,Expense,2018,March 2018,Week 13 2018,Saturday,0,March,Week 13,Saturday13,0.0
2018-03-31,00:00:00.0,Rent,,,,,Expense,2018,March 2018,Week 13 2018,Saturday,0,March,Week 13,Saturday13,0.0
2018-03-31,00:00:00.0,Utilities,,,,,Expense,2018,March 2018,Week 13 2018,Saturday,0,March,Week 13,Saturday13,0.0
2018-03-31,00:00:00.0,Clothing,,,,,Expense,2018,March 2018,Week 13 2018,Saturday,0,March,Week 13,Saturday13,0.0
2018-03-31,00:00:00.0,Holiday,,,,,Expense,2018,March 2018,Week 13 2018,Saturday,0,March,Week 13,Saturday13,0.0
2018-03-31,00:00:00.0,Technology,,,,,Expense,2018,March 2018,Week 13 2018,Saturday,0,March,Week 13,Saturday13,0.0
2018-03-31,00:00:00.0,Salary,,,,,Income,2018,March 2018,Week 13 2018,Saturday,0,March,Week 13,Saturday13,0.0
2018-03-31,00:00:00.0,Dividends,,,,,Income,2018,March 2018,Week 13 2018,Saturday,0,March,Week 13,Saturday13,0.0
2018-03-31,00:00:00.0,Gifts,,,,,Income,2018,March 2018,Week 13 2018,Saturday,0,March,Week 13,Saturday13,0.0
2018-03-31,00:00:00.0,Other,,,,,Income,2018,March 2018,Week 13 2018,Saturday,0,March,Week 13,Saturday13,0.0
2018-04-01,00:00:00.0,Coffee,,,,,Expense,2018,April 2018,Week 13 2018,Sunday,0,April,Week 13,Sunday13,0.0
2018-04-01,00:00:00.0,Food,,,,,Expense,2018,April 2018,Week 13 2018,Sunday,0,April,Week 13,Sunday13,0.0
2018-04-01,00:00:00.0,Public Transport,,,,,Expense,2018,April 2018,Week 13 2018,Sunday,0,April,Week 13,Sunday13,0.0
2018-04-01,00:00:00.0,Rent,,,,,Expense,2018,April 2018,Week 13 2018,Sunday,0,April,Week 13,Sunday13,0.0
2018-04-01,00:00:00.0,Utilities,,,,,Expense,2018,April 2018,Week 13 2018,Sunday,0,April,Week 13,Sunday13,0.0
2018-04-01,00:00:00.0,Clothing,,,,,Expense,2018,April 2018,Week 13 2018,Sunday,0,April,Week 13,Sunday13,0.0
2018-04-01,00:00:00.0,Holiday,,,,,Expense,2018,April 2018,Week 13 2018,Sunday,0,April,Week 13,Sunday13,0.0
2018-04-01,00:00:00.0,Technology,,,,,Expense,2018,April 2018,Week 13 2018,Sunday,0,April,Week 13,Sunday13,0.0
2018-04-01,00:00:00.0,Salary,,,,,Income,2018,April 2018,Week 13 2018,Sunday,0,April,Week 13,Sunday13,0.0
2018-04-01,00:00:00.0,Dividends,,,,,Income,2018,April 2018,Week 13 2018,Sunday,0,April,Week 13,Sunday13,0.0
2018-04-01,00:00:00.0,Gifts,,,,,Income,2018,April 2018,Week 13 2018,Sunday,0,April,Week 13,Sunday13,0.0
2018-04-01,00:00:00.0,Other,,,,,Income,2018,April 2018,Week 13 2018,Sunday,0,April,Week 13,Sunday13,0.0
2018-04-02,00:00:00.0,Coffee,,,,,Expense,2018,April 2018,Week 14 2018,Monday,0,April,Week 14,Monday14,0.0
2018-04-02,00:00:00.0,Food,,,,,Expense,2018,April 2018,Week 14 2018,Monday,0,April,Week 14,Monday14,0.0
2018-04-02,00:00:00.0,Public Transport,,,,,Expense,2018,April 2018,Week 14 2018,Monday,0,April,Week 14,Monday14,0.0
2018-04-02,00:00:00.0,Rent,,,,,Expense,2018,April 2018,Week 14 2018,Monday,0,April,Week 14,Monday14,0.0
2018-04-02,00:00:00.0,Utilities,,,,,Expense,2018,April 2018,Week 14 2018,Monday,0,April,Week 14,Monday14,0.0
2018-04-02,00:00:00.0,Clothing,,,,,Expense,2018,April 2018,Week 14 2018,Monday,0,April,Week 14,Monday14,0.0
2018-04-02,00:00:00.0,Holiday,,,,,Expense,2018,April 2018,Week 14 2018,Monday,0,April,Week 14,Monday14,0.0
2018-04-02,00:00:00.0,Technology,,,,,Expense,2018,April 2018,Week 14 2018,Monday,0,April,Week 14,Monday14,0.0
2018-04-02,00:00:00.0,Salary,,,,,Income,2018,April 2018,Week 14 2018,Monday,0,April,Week 14,Monday14,0.0
2018-04-02,00:00:00.0,Dividends,,,,,Income,2018,April 2018,Week 14 2018,Monday,0,April,Week 14,Monday14,0.0
2018-04-02,00:00:00.0,Gifts,,,,,Income,2018,April 2018,Week 14 2018,Monday,0,April,Week 14,Monday14,0.0
2018-04-02,00:00:00.0,Other,,,,,Income,2018,April 2018,Week 14 2018,Monday,0,April,Week 14,Monday14,0.0
2018-04-03,00:00:00.0,Coffee,,,,,Expense,2018,April 2018,Week 14 2018,Tuesday,0,April,Week 14,Tuesday14,0.0
2018-04-03,00:00:00.0,Food,,,,,Expense,2018,April 2018,Week 14 2018,Tuesday,0,April,Week 14,Tuesday14,0.0
2018-04-03,00:00:00.0,Public Transport,,,,,Expense,2018,April 2018,Week 14 2018,Tuesday,0,April,Week 14,Tuesday14,0.0
2018-04-03,00:00:00.0,Rent,,,,,Expense,2018,April 2018,Week 14 2018,Tuesday,0,April,Week 14,Tuesday14,0.0
2018-04-03,00:00:00.0,Utilities,,,,,Expense,2018,April 2018,Week 14 2018,Tuesday,0,April,Week 14,Tuesday14,0.0
2018-04-03,00:00:00.0,Clothing,,,,,Expense,2018,April 2018,Week 14 2018,Tuesday,0,April,Week 14,Tuesday14,0.0
2018-04-03,00:00:00.0,Holiday,,,,,Expense,2018,April 2018,Week 14 2018,Tuesday,0,April,Week 14,Tuesday14,0.0
2018-04-03,00:00:00.0,Technology,,,,,Expense,2018,April 2018,Week 14 2018,Tuesday,0,April,Week 14,Tuesday14,0.0
2018-04-03,00:00:00.0,Salary,,,,,Income,2018,April 2018,Week 14 2018,Tuesday,0,April,Week 14,Tuesday14,0.0
2018-04-03,00:00:00.0,Dividends,,,,,Income,2018,April 2018,Week 14 2018,Tuesday,0,April,Week 14,Tuesday14,0.0
2018-04-03,00:00:00.0,Gifts,,,,,Income,2018,April 2018,Week 14 2018,Tuesday,0,April,Week 14,Tuesday14,0.0
2018-04-03,00:00:00.0,Other,,,,,Income,2018,April 2018,Week 14 2018,Tuesday,0,April,Week 14,Tuesday14,0.0
2018-04-04,00:00:00.0,Food,,,,,Expense,2018,April 2018,Week 14 2018,Wednesday,0,April,Week 14,Wednesday14,0.0
2018-04-04,00:00:00.0,Public Transport,,,,,Expense,2018,April 2018,Week 14 2018,Wednesday,0,April,Week 14,Wednesday14,0.0
2018-04-04,00:00:00.0,Rent,,,,,Expense,2018,April 2018,Week 14 2018,Wednesday,0,April,Week 14,Wednesday14,0.0
2018-04-04,00:00:00.0,Utilities,,,,,Expense,2018,April 2018,Week 14 2018,Wednesday,0,April,Week 14,Wednesday14,0.0
2018-04-04,00:00:00.0,Clothing,,,,,Expense,2018,April 2018,Week 14 2018,Wednesday,0,April,Week 14,Wednesday14,0.0
2018-04-04,00:00:00.0,Holiday,,,,,Expense,2018,April 2018,Week 14 2018,Wednesday,0,April,Week 14,Wednesday14,0.0
2018-04-04,00:00:00.0,Technology,,,,,Expense,2018,April 2018,Week 14 2018,Wednesday,0,April,Week 14,Wednesday14,0.0
2018-04-04,00:00:00.0,Salary,,,,,Income,2018,April 2018,Week 14 2018,Wednesday,0,April,Week 14,Wednesday14,0.0
2018-04-04,00:00:00.0,Dividends,,,,,Income,2018,April 2018,Week 14 2018,Wednesday,0,April,Week 14,Wednesday14,0.0
2018-04-04,00:00:00.0,Gifts,,,,,Income,2018,April 2018,Week 14 2018,Wednesday,0,April,Week 14,Wednesday14,0.0
2018-04-04,00:00:00.0,Other,,,,,Income,2018,April 2018,Week 14 2018,Wednesday,0,April,Week 14,Wednesday14,0.0
2018-04-04,00:20:00.0,Coffee,,,3.81,,Expense,2018,April 2018,Week 14 2018,Wednesday,0,April,Week 14,Wednesday14,3.81
2018-04-04,00:52:00.0,Coffee,,,10.02,,Expense,2018,April 2018,Week 14 2018,Wednesday,0,April,Week 14,Wednesday14,10.02
2018-04-05,00:00:00.0,Coffee,,,,,Expense,2018,April 2018,Week 14 2018,Thursday,0,April,Week 14,Thursday14,0.0
2018-04-05,00:00:00.0,Food,,,,,Expense,2018,April 2018,Week 14 2018,Thursday,0,April,Week 14,Thursday14,0.0
2018-04-05,00:00:00.0,Public Transport,,,,,Expense,2018,April 2018,Week 14 2018,Thursday,0,April,Week 14,Thursday14,0.0
2018-04-05,00:00:00.0,Rent,,,,,Expense,2018,April 2018,Week 14 2018,Thursday,0,April,Week 14,Thursday14,0.0
2018-04-05,00:00:00.0,Utilities,,,,,Expense,2018,April 2018,Week 14 2018,Thursday,0,April,Week 14,Thursday14,0.0
2018-04-05,00:00:00.0,Clothing,,,,,Expense,2018,April 2018,Week 14 2018,Thursday,0,April,Week 14,Thursday14,0.0
2018-04-05,00:00:00.0,Holiday,,,,,Expense,2018,April 2018,Week 14 2018,Thursday,0,April,Week 14,Thursday14,0.0
2018-04-05,00:00:00.0,Technology,,,,,Expense,2018,April 2018,Week 14 2018,Thursday,0,April,Week 14,Thursday14,0.0
2018-04-05,00:00:00.0,Salary,,,,,Income,2018,April 2018,Week 14 2018,Thursday,0,April,Week 14,Thursday14,0.0
2018-04-05,00:00:00.0,Dividends,,,,,Income,2018,April 2018,Week 14 2018,Thursday,0,April,Week 14,Thursday14,0.0
2018-04-05,00:00:00.0,Gifts,,,,,Income,2018,April 2018,Week 14 2018,Thursday,0,April,Week 14,Thursday14,0.0
2018-04-05,00:00:00.0,Other,,,,,Income,2018,April 2018,Week 14 2018,Thursday,0,April,Week 14,Thursday14,0.0
2018-04-06,00:00:00.0,Coffee,,,,,Expense,2018,April 2018,Week 14 2018,Friday,0,April,Week 14,Friday14,0.0
2018-04-06,00:00:00.0,Food,,,,,Expense,2018,April 2018,Week 14 2018,Friday,0,April,Week 14,Friday14,0.0
2018-04-06,00:00:00.0,Public Transport,,,,,Expense,2018,April 2018,Week 14 2018,Friday,0,April,Week 14,Friday14,0.0
2018-04-06,00:00:00.0,Rent,,,,,Expense,2018,April 2018,Week 14 2018,Friday,0,April,Week 14,Friday14,0.0
2018-04-06,00:00:00.0,Utilities,,,,,Expense,2018,April 2018,Week 14 2018,Friday,0,April,Week 14,Friday14,0.0
2018-04-06,00:00:00.0,Clothing,,,,,Expense,2018,April 2018,Week 14 2018,Friday,0,April,Week 14,Friday14,0.0
2018-04-06,00:00:00.0,Holiday,,,,,Expense,2018,April 2018,Week 14 2018,Friday,0,April,Week 14,Friday14,0.0
2018-04-06,00:00:00.0,Technology,,,,,Expense,2018,April 2018,Week 14 2018,Friday,0,April,Week 14,Friday14,0.0
2018-04-06,00:00:00.0,Salary,,,,,Income,2018,April 2018,Week 14 2018,Friday,0,April,Week 14,Friday14,0.0
2018-04-06,00:00:00.0,Dividends,,,,,Income,2018,April 2018,Week 14 2018,Friday,0,April,Week 14,Friday14,0.0
2018-04-06,00:00:00.0,Gifts,,,,,Income,2018,April 2018,Week 14 2018,Friday,0,April,Week 14,Friday14,0.0
2018-04-06,00:00:00.0,Other,,,,,Income,2018,April 2018,Week 14 2018,Friday,0,April,Week 14,Friday14,0.0
2018-04-07,00:00:00.0,Coffee,,,,,Expense,2018,April 2018,Week 14 2018,Saturday,0,April,Week 14,Saturday14,0.0
2018-04-07,00:00:00.0,Public Transport,,,,,Expense,2018,April 2018,Week 14 2018,Saturday,0,April,Week 14,Saturday14,0.0
2018-04-07,00:00:00.0,Rent,,,,,Expense,2018,April 2018,Week 14 2018,Saturday,0,April,Week 14,Saturday14,0.0
2018-04-07,00:00:00.0,Utilities,,,,,Expense,2018,April 2018,Week 14 2018,Saturday,0,April,Week 14,Saturday14,0.0
2018-04-07,00:00:00.0,Clothing,,,,,Expense,2018,April 2018,Week 14 2018,Saturday,0,April,Week 14,Saturday14,0.0
2018-04-07,00:00:00.0,Holiday,,,,,Expense,2018,April 2018,Week 14 2018,Saturday,0,April,Week 14,Saturday14,0.0
2018-04-07,00:00:00.0,Technology,,,,,Expense,2018,April 2018,Week 14 2018,Saturday,0,April,Week 14,Saturday14,0.0
2018-04-07,00:00:00.0,Salary,,,,,Income,2018,April 2018,Week 14 2018,Saturday,0,April,Week 14,Saturday14,0.0
2018-04-07,00:00:00.0,Dividends,,,,,Income,2018,April 2018,Week 14 2018,Saturday,0,April,Week 14,Saturday14,0.0
2018-04-07,00:00:00.0,Gifts,,,,,Income,2018,April 2018,Week 14 2018,Saturday,0,April,Week 14,Saturday14,0.0
2018-04-07,00:00:00.0,Other,,,,,Income,2018,April 2018,Week 14 2018,Saturday,0,April,Week 14,Saturday14,0.0
2018-04-07,01:24:00.0,Food,,,88.79,,Expense,2018,April 2018,Week 14 2018,Saturday,1,April,Week 14,Saturday14,88.79
2018-04-08,00:00:00.0,Food,,,,,Expense,2018,April 2018,Week 14 2018,Sunday,0,April,Week 14,Sunday14,0.0
2018-04-08,00:00:00.0,Public Transport,,,,,Expense,2018,April 2018,Week 14 2018,Sunday,0,April,Week 14,Sunday14,0.0
2018-04-08,00:00:00.0,Rent,,,,,Expense,2018,April 2018,Week 14 2018,Sunday,0,April,Week 14,Sunday14,0.0
2018-04-08,00:00:00.0,Utilities,,,,,Expense,2018,April 2018,Week 14 2018,Sunday,0,April,Week 14,Sunday14,0.0
2018-04-08,00:00:00.0,Clothing,,,,,Expense,2018,April 2018,Week 14 2018,Sunday,0,April,Week 14,Sunday14,0.0
2018-04-08,00:00:00.0,Holiday,,,,,Expense,2018,April 2018,Week 14 2018,Sunday,0,April,Week 14,Sunday14,0.0
2018-04-08,00:00:00.0,Technology,,,,,Expense,2018,April 2018,Week 14 2018,Sunday,0,April,Week 14,Sunday14,0.0
2018-04-08,00:00:00.0,Salary,,,,,Income,2018,April 2018,Week 14 2018,Sunday,0,April,Week 14,Sunday14,0.0
2018-04-08,00:00:00.0,Dividends,,,,,Income,2018,April 2018,Week 14 2018,Sunday,0,April,Week 14,Sunday14,0.0
2018-04-08,00:00:00.0,Gifts,,,,,Income,2018,April 2018,Week 14 2018,Sunday,0,April,Week 14,Sunday14,0.0
2018-04-08,00:00:00.0,Other,,,,,Income,2018,April 2018,Week 14 2018,Sunday,0,April,Week 14,Sunday14,0.0
2018-04-08,00:08:00.0,Coffee,,,6.22,,Expense,2018,April 2018,Week 14 2018,Sunday,0,April,Week 14,Sunday14,6.22
2018-04-08,00:28:00.0,Coffee,,,5.96,,Expense,2018,April 2018,Week 14 2018,Sunday,0,April,Week 14,Sunday14,5.96
2018-04-08,00:57:00.0,Coffee,,,7.81,,Expense,2018,April 2018,Week 14 2018,Sunday,0,April,Week 14,Sunday14,7.81
2018-04-09,00:00:00.0,Coffee,,,,,Expense,2018,April 2018,Week 15 2018,Monday,0,April,Week 15,Monday15,0.0
2018-04-09,00:00:00.0,Food,,,,,Expense,2018,April 2018,Week 15 2018,Monday,0,April,Week 15,Monday15,0.0
2018-04-09,00:00:00.0,Public Transport,,,,,Expense,2018,April 2018,Week 15 2018,Monday,0,April,Week 15,Monday15,0.0
2018-04-09,00:00:00.0,Rent,,,,,Expense,2018,April 2018,Week 15 2018,Monday,0,April,Week 15,Monday15,0.0
2018-04-09,00:00:00.0,Utilities,,,,,Expense,2018,April 2018,Week 15 2018,Monday,0,April,Week 15,Monday15,0.0
2018-04-09,00:00:00.0,Clothing,,,,,Expense,2018,April 2018,Week 15 2018,Monday,0,April,Week 15,Monday15,0.0
2018-04-09,00:00:00.0,Holiday,,,,,Expense,2018,April 2018,Week 15 2018,Monday,0,April,Week 15,Monday15,0.0
2018-04-09,00:00:00.0,Technology,,,,,Expense,2018,April 2018,Week 15 2018,Monday,0,April,Week 15,Monday15,0.0
2018-04-09,00:00:00.0,Salary,,,,,Income,2018,April 2018,Week 15 2018,Monday,0,April,Week 15,Monday15,0.0
2018-04-09,00:00:00.0,Dividends,,,,,Income,2018,April 2018,Week 15 2018,Monday,0,April,Week 15,Monday15,0.0
2018-04-09,00:00:00.0,Gifts,,,,,Income,2018,April 2018,Week 15 2018,Monday,0,April,Week 15,Monday15,0.0
2018-04-09,00:00:00.0,Other,,,,,Income,2018,April 2018,Week 15 2018,Monday,0,April,Week 15,Monday15,0.0
2018-04-10,00:00:00.0,Coffee,,,,,Expense,2018,April 2018,Week 15 2018,Tuesday,0,April,Week 15,Tuesday15,0.0
2018-04-10,00:00:00.0,Food,,,,,Expense,2018,April 2018,Week 15 2018,Tuesday,0,April,Week 15,Tuesday15,0.0
2018-04-10,00:00:00.0,Public Transport,,,,,Expense,2018,April 2018,Week 15 2018,Tuesday,0,April,Week 15,Tuesday15,0.0
2018-04-10,00:00:00.0,Rent,,,,,Expense,2018,April 2018,Week 15 2018,Tuesday,0,April,Week 15,Tuesday15,0.0
2018-04-10,00:00:00.0,Utilities,,,,,Expense,2018,April 2018,Week 15 2018,Tuesday,0,April,Week 15,Tuesday15,0.0
2018-04-10,00:00:00.0,Clothing,,,,,Expense,2018,April 2018,Week 15 2018,Tuesday,0,April,Week 15,Tuesday15,0.0
2018-04-10,00:00:00.0,Holiday,,,,,Expense,2018,April 2018,Week 15 2018,Tuesday,0,April,Week 15,Tuesday15,0.0
2018-04-10,00:00:00.0,Technology,,,,,Expense,2018,April 2018,Week 15 2018,Tuesday,0,April,Week 15,Tuesday15,0.0
2018-04-10,00:00:00.0,Salary,,,,,Income,2018,April 2018,Week 15 2018,Tuesday,0,April,Week 15,Tuesday15,0.0
2018-04-10,00:00:00.0,Dividends,,,,,Income,2018,April 2018,Week 15 2018,Tuesday,0,April,Week 15,Tuesday15,0.0
2018-04-10,00:00:00.0,Gifts,,,,,Income,2018,April 2018,Week 15 2018,Tuesday,0,April,Week 15,Tuesday15,0.0
2018-04-10,00:00:00.0,Other,,,,,Income,2018,April 2018,Week 15 2018,Tuesday,0,April,Week 15,Tuesday15,0.0
2018-04-11,00:00:00.0,Coffee,,,,,Expense,2018,April 2018,Week 15 2018,Wednesday,0,April,Week 15,Wednesday15,0.0
2018-04-11,00:00:00.0,Public Transport,,,,,Expense,2018,April 2018,Week 15 2018,Wednesday,0,April,Week 15,Wednesday15,0.0
2018-04-11,00:00:00.0,Rent,,,,,Expense,2018,April 2018,Week 15 2018,Wednesday,0,April,Week 15,Wednesday15,0.0
2018-04-11,00:00:00.0,Utilities,,,,,Expense,2018,April 2018,Week 15 2018,Wednesday,0,April,Week 15,Wednesday15,0.0
2018-04-11,00:00:00.0,Clothing,,,,,Expense,2018,April 2018,Week 15 2018,Wednesday,0,April,Week 15,Wednesday15,0.0
2018-04-11,00:00:00.0,Technology,,,,,Expense,2018,April 2018,Week 15 2018,Wednesday,0,April,Week 15,Wednesday15,0.0
2018-04-11,00:00:00.0,Salary,,,,,Income,2018,April 2018,Week 15 2018,Wednesday,0,April,Week 15,Wednesday15,0.0
2018-04-11,00:00:00.0,Dividends,,,,,Income,2018,April 2018,Week 15 2018,Wednesday,0,April,Week 15,Wednesday15,0.0
2018-04-11,00:00:00.0,Gifts,,,,,Income,2018,April 2018,Week 15 2018,Wednesday,0,April,Week 15,Wednesday15,0.0
2018-04-11,00:00:00.0,Other,,,,,Income,2018,April 2018,Week 15 2018,Wednesday,0,April,Week 15,Wednesday15,0.0
2018-04-11,01:21:00.0,Food,,,192.08,,Expense,2018,April 2018,Week 15 2018,Wednesday,1,April,Week 15,Wednesday15,192.08
2018-04-11,12:00:00.0,Holiday,Holiday Trip Ibiza,,1800.0,,Expense,2018,April 2018,Week 15 2018,Wednesday,12,April,Week 15,Wednesday15,1800.0
2018-04-12,00:00:00.0,Food,,,,,Expense,2018,April 2018,Week 15 2018,Thursday,0,April,Week 15,Thursday15,0.0
2018-04-12,00:00:00.0,Public Transport,,,,,Expense,2018,April 2018,Week 15 2018,Thursday,0,April,Week 15,Thursday15,0.0
2018-04-12,00:00:00.0,Rent,,,,,Expense,2018,April 2018,Week 15 2018,Thursday,0,April,Week 15,Thursday15,0.0
2018-04-12,00:00:00.0,Utilities,,,,,Expense,2018,April 2018,Week 15 2018,Thursday,0,April,Week 15,Thursday15,0.0
2018-04-12,00:00:00.0,Clothing,,,,,Expense,2018,April 2018,Week 15 2018,Thursday,0,April,Week 15,Thursday15,0.0
2018-04-12,00:00:00.0,Holiday,,,,,Expense,2018,April 2018,Week 15 2018,Thursday,0,April,Week 15,Thursday15,0.0
2018-04-12,00:00:00.0,Technology,,,,,Expense,2018,April 2018,Week 15 2018,Thursday,0,April,Week 15,Thursday15,0.0
2018-04-12,00:00:00.0,Salary,,,,,Income,2018,April 2018,Week 15 2018,Thursday,0,April,Week 15,Thursday15,0.0
2018-04-12,00:00:00.0,Dividends,,,,,Income,2018,April 2018,Week 15 2018,Thursday,0,April,Week 15,Thursday15,0.0
2018-04-12,00:00:00.0,Gifts,,,,,Income,2018,April 2018,Week 15 2018,Thursday,0,April,Week 15,Thursday15,0.0
2018-04-12,00:00:00.0,Other,,,,,Income,2018,April 2018,Week 15 2018,Thursday,0,April,Week 15,Thursday15,0.0
2018-04-12,00:23:00.0,Coffee,,,7.73,,Expense,2018,April 2018,Week 15 2018,Thursday,0,April,Week 15,Thursday15,7.73
2018-04-12,00:37:00.0,Coffee,,,4.55,,Expense,2018,April 2018,Week 15 2018,Thursday,0,April,Week 15,Thursday15,4.55
2018-04-13,00:00:00.0,Coffee,,,,,Expense,2018,April 2018,Week 15 2018,Friday,0,April,Week 15,Friday15,0.0
2018-04-13,00:00:00.0,Food,,,,,Expense,2018,April 2018,Week 15 2018,Friday,0,April,Week 15,Friday15,0.0
2018-04-13,00:00:00.0,Public Transport,,,,,Expense,2018,April 2018,Week 15 2018,Friday,0,April,Week 15,Friday15,0.0
2018-04-13,00:00:00.0,Rent,,,,,Expense,2018,April 2018,Week 15 2018,Friday,0,April,Week 15,Friday15,0.0
2018-04-13,00:00:00.0,Utilities,,,,,Expense,2018,April 2018,Week 15 2018,Friday,0,April,Week 15,Friday15,0.0
2018-04-13,00:00:00.0,Clothing,,,,,Expense,2018,April 2018,Week 15 2018,Friday,0,April,Week 15,Friday15,0.0
